Airline ID,Departure,Destination
JQ,CNS,DPS
JQ,MEL,AYQ
JQ,MEL,CGO
JQ,MEL,PPP
JQ,MEL,SGN
JQ,OOL,AVV
JQ,OOL,ICN
JQ,OOL,PER
JQ,OOL,WLG
JQ,OOL,ZQN
JQ,SYD,PPP
JQ,SYD,SGN
JQ,TSV,DPS
JQ,WLG,DUD
JQ,WLG,ZQN
JQ,WLG,NSN
JR,AAT,FYN
JR,AAT,KJI
JR,AAT,KRY
JR,BPL,KRY
JR,CSX,DYG
JR,CSX,HZH
JR,CSX,WGN
JR,DLC,WEH
JR,DLC,YNT
JR,DSN,INC
JR,DSN,TYN
JR,DSN,WUA
JR,DYG,HNY
JR,HFE,CGO
JR,HFE,TXN
JR,HRB,JGD
JR,HRB,JXA
JR,INC,ZHY
JR,NBS,CGQ
JR,NBS,HRB
JR,NBS,YNJ
JR,OHE,JGD
JR,TSN,BAV
JR,TSN,SJW
JR,TSN,YNT
JR,TXN,WUH
JR,UYN,BAV
JR,UYN,INC
JR,UYN,SJW
JR,UYN,WUA
JR,WUA,BAV
JR,WUA,INC
JR,XFN,CGO
JR,XFN,CSX
JR,XFN,WUH
JR,XFN,XIY
JS,FNJ,MFM
JS,FNJ,PVG
JT,BTH,KJT
JT,BTH,KNO
JT,BPN,KJT
JT,BPN,PNK
JT,CGK,KNO
JT,CGK,MLG
JT,CGK,TJQ
JT,DJJ,SOQ
JT,DPS,KJT
JT,DPS,SOC
JT,JOG,AAP
JT,JOG,PDG
JT,JOG,PLM
JT,KJT,BDJ
JT,KJT,BPN
JT,KJT,BTH
JT,KJT,LOP
JT,KJT,KNO
JT,KJT,PKU
JT,KJT,PNK
JT,KNO,BTJ
JT,KNO,KJT
JT,KNO,PDG
JT,KNO,PEN
JT,KNO,PKU
JT,KNO,PLM
JT,MDC,DPS
JT,PLM,PGK
JT,SRG,PNK
JT,SUB,AAP
JT,SUB,KDI
JT,SUB,KJT
JT,SUB,PDG
JT,SUB,PKU
JT,SUB,PLM
JT,SUB,PNK
JT,UPG,BDJ
JT,UPG,KJT
JT,UPG,LOP
JT,UPG,PNK
JT,UPG,YIA
JU,BEG,BEY
JU,BEG,HEL
JU,BEG,JFK
JU,BEG,TIA
JU,BEG,VCE
JU,BEG,ZAG
JU,INI,BLQ
JU,INI,BUD
JU,INI,FCO
JU,INI,FDH
JU,INI,FKB
JU,INI,GOT
JU,INI,HAJ
JU,INI,HHN
JU,INI,LJU
JU,INI,NUE
JU,INI,SZG
JU,KVO,VIE
JV,XBE,ZPB
JV,YAC,ZRJ
JV,YHD,YAG
JV,YPM,ZSJ
JV,YQT,YSB
JV,YSB,YOW
JV,YVZ,YNO
JV,YXL,XBE
JV,YXL,YNO
JV,YXL,YPM
JV,YXL,YVC
JV,YXL,ZPB
JV,YXL,ZRJ
JV,YXL,ZSJ
JV,YYB,YKF
JV,YYB,YTA
JV,YYB,YTS
JX,TPE,DAD
JX,TPE,MFM
JX,TPE,PEN
JY,DOM,SLU
JY,EIS,ANU
JY,EIS,DOM
JY,EIS,SDQ
JY,EIS,SJU
JY,EIS,STT
JY,EIS,STX
JY,EIS,SXM
JY,GDT,SLX
JY,KIN,MBJ
JY,SDQ,SXM
JZ,GGR,BSA
JZ,HGA,BSA
JZ,HGA,GGR
JZ,HGA,JIB
JZ,MGQ,GGR
JZ,MGQ,GLK
JZ,MGQ,KMU
K6,KOS,PEK
K6,KOS,SGN
K6,PNH,CAN
K6,PNH,HAK
K6,PNH,KOS
K6,REP,CGO
K6,REP,DAD
K6,REP,HGH
K6,REP,NNG
K7,HEH,LIW
K7,HEH,LSH
K7,HEH,NYU
K7,HEH,THL
K7,MDL,HEH
K7,MDL,KMV
K7,MDL,MYT
K7,MDL,RGN
K7,RGN,AKY
K7,RGN,HEH
K7,RGN,LIW
K7,RGN,MGZ
K7,RGN,NYT
K7,RGN,NYU
K7,RGN,THL
K7,RGN,TVY
K7,SNW,AKY
K7,TVY,KAW
KA,HKG,DVO
KA,HKG,HND
KA,HKG,KNO
KA,HKG,KTM
KA,HKG,KUL
KA,HKG,NNG
KA,HKG,TNA
KB,GAU,SIN
KB,PBH,BKK
KB,PBH,BUT
KB,PBH,DEL
KB,PBH,GLU
KB,YON,GLU
KC,ALA,DME
KC,ALA,DXB
KC,ALA,SSH
KC,TSE,CDG
KC,TSE,DME
KC,TSE,DXB
KC,TSE,ICN
KC,TSE,KZN
KC,TSE,SSH
KC,TSE,TBS
KC,TSE,URA
KC,URA,FRA
KE,ICN,BCN
KE,ICN,BOS
KE,ICN,CRK
KE,ICN,CXR
KE,ICN,DEL
KE,ICN,DLI
KE,ICN,FCO
KE,ICN,HFE
KE,ICN,KWE
KE,ICN,OKA
KE,ICN,URC
KE,ICN,WEH
KE,ICN,ZAG
KE,ICN,ZRH
KE,PUS,DAD
KE,PUS,ICN
KE,PUS,TPE
KF,CRL,FDF
KF,CRL,PTP
KF,FDF,PTP
KK,BAH,TZX
KK,ADA,BEY
KK,ADA,IKA
KK,ADB,IKA
KK,IST,AMS
KK,IST,BAH
KK,IST,BEG
KK,IST,BEY
KK,IST,BGW
KK,IST,CDG
KK,IST,CIT
KK,IST,DUS
KK,IST,EVN
KK,IST,JED
KK,IST,KWI
KK,IST,MCX
KK,IST,MED
KK,IST,SCO
KK,IST,STN
KK,IST,TLV
KL,AMS,AGP
KL,AMS,ALC
KL,AMS,BHD
KL,AMS,BIO
KL,AMS,BLR
KL,AMS,BOG
KL,AMS,BON
KL,AMS,CTA
KL,AMS,CTG
KL,AMS,DAR
KL,AMS,DRS
KL,AMS,DUB
KL,AMS,EBB
KL,AMS,FOR
KL,AMS,GDN
KL,AMS,GOA
KL,AMS,GRZ
KL,AMS,GYE
KL,AMS,INV
KL,AMS,KRK
KL,AMS,LAS
KL,AMS,MPL
KL,AMS,MXP
KL,AMS,NAP
KL,AMS,OPO
KL,AMS,TRN
KL,AMS,VLC
KL,AMS,VXO
KL,AMS,WRO
KL,AMS,YEG
KL,AMS,ZAG
KL,ANR,LCY
KL,BAH,KWI
KL,BOG,CTG
KL,DMM,MCT
KL,LAD,WDH
KM,CAG,LGW
KM,CTA,VIE
KM,MLA,AGP
KM,MLA,CAG
KM,MLA,CAI
KM,MLA,CMN
KM,MLA,KBP
KM,MLA,LEJ
KM,MLA,LIS
KM,MLA,PMO
KM,MLA,SEN
KM,MLA,TUN
KM,MLA,TLV
KN,CAN,WDS
KN,CSX,CIH
KN,DAT,INC
KN,DSN,CSX
KN,DSN,CTU
KN,DSN,NKG
KN,DSN,SJW
KN,FUO,DOY
KN,FUO,FOC
KN,FUO,HAK
KN,FUO,HFE
KN,FUO,HZG
KN,FUO,PVG
KN,FUO,SJW
KN,FUO,SQJ
KN,FUO,WDS
KN,FUO,WNZ
KN,FUO,XAI
KN,FUO,XFN
KN,HAK,TEN
KN,HLD,HLH
KN,HUZ,SQD
KN,KMG,LNL
KN,MDG,YKH
KN,PKX,ACX
KN,PKX,AVA
KN,PKX,BAV
KN,PKX,BFJ
KN,PKX,CAN
KN,PKX,CIF
KN,PKX,CIH
KN,PKX,CTU
KN,PKX,DAT
KN,PKX,DBC
KN,PKX,DOY
KN,PKX,DSN
KN,PKX,ENY
KN,PKX,FUG
KN,PKX,HAK
KN,PKX,HET
KN,PKX,HFE
KN,PKX,HJJ
KN,PKX,HLH
KN,PKX,HNY
KN,PKX,HRB
KN,PKX,HUZ
KN,PKX,HZG
KN,PKX,INC
KN,PKX,IQN
KN,PKX,JUH
KN,PKX,JUZ
KN,PKX,LCX
KN,PKX,LDS
KN,PKX,LLF
KN,PKX,LNL
KN,PKX,LYG
KN,PKX,LYI
KN,PKX,NDG
KN,PKX,NGB
KN,PKX,NNY
KN,PKX,PVG
KN,PKX,RIZ
KN,PKX,RLK
KN,PKX,SHA
KN,PKX,SQD
KN,PKX,SQJ
KN,PKX,SZX
KN,PKX,TEN
KN,PKX,TGO
KN,PKX,UCB
KN,PKX,URC
KN,PKX,UYN
KN,PKX,WDS
KN,PKX,WEH
KN,PKX,WUA
KN,PKX,WUZ
KN,PKX,XFN
KN,PKX,XIL
KN,PKX,XMN
KN,PKX,YIE
KN,PKX,YKH
KN,PKX,YNT
KN,PKX,YNZ
KN,SJW,PVG
KN,SJW,SZX
KN,SJW,ZUH
KN,SZX,FUG
KN,SZX,RIZ
KN,TSN,PVG
KN,TSN,SHA
KN,UYN,JIC
KN,YIE,NZH
KN,YNT,FUK
KO,ARH,KSZ
KO,DME,UCT
KO,DME,USK
KO,NNM,KVX
KO,SCW,DME
KO,SCW,INA
KO,SCW,KSZ
KO,SCW,KUF
KO,SCW,LED
KO,SCW,PEE
KO,SCW,PEX
KO,SCW,UCT
KO,SCW,UFA
KO,SCW,USK
KO,SCW,UTS
KO,SCW,VKT
KO,USK,LED
KO,USK,TJM
KO,USK,UCT
KO,USK,UFA
KP,ACC,FNA
KP,ACC,ROB
KP,BJL,FNA
KP,BJL,ROB
KP,BKO,CKY
KP,BZV,FIH
KP,DLA,BGF
KP,DLA,LOS
KP,DLA,NDJ
KP,DSS,ABJ
KP,DSS,OXB
KP,FNA,BJL
KP,LBV,DLA
KP,LBV,FIH
KP,LFW,ABJ
KP,LFW,ABV
KP,LFW,ACC
KP,LFW,BKO
KP,LFW,COO
KP,LFW,DLA
KP,LFW,DSS
KP,LFW,FIH
KP,LFW,LBV
KP,LFW,LOS
KP,LFW,OUA
KP,LOS,ABJ
KP,LOS,DLA
KP,LOS,LBV
KP,LOS,NSI
KP,NDJ,ABV
KP,NDJ,NSI
KP,NIM,COO
KP,NIM,OUA
KP,NSI,ABV
KP,NSI,LBV
KQ,APL,LLW
KQ,BZV,LAD
KQ,CPT,LVI
KQ,CPT,VFA
KQ,DSS,ABJ
KQ,DSS,BKO
KQ,DLA,BGF
KQ,DLA,COO
KQ,FNA,ROB
KQ,HAH,TNR
KQ,NBO,BGF
KQ,NBO,CPT
KQ,NBO,FCO
KQ,NBO,GVA
KQ,NBO,HAH
KQ,NBO,JFK
KQ,NBO,VFA
KQ,NSI,LBV
KR,PNH,BKK
KR,PNH,MFM
KR,PNH,KOS
KR,REP,KOS
KS,CDB,SDP
KU,KWI,AMD
KU,KWI,BLR
KU,KWI,CDG
KU,KWI,GVA
KU,KWI,GYD
KU,KWI,MED
KU,KWI,MHD
KU,KWI,MNL
KU,KWI,MUC
KU,KWI,MXP
KW,YNY,CJU
KW,YNY,KKJ
KW,YNY,PUS
KX,GCM,RTB
KY,BSD,ZUH
KY,CGQ,SJW
KY,CIH,KWE
KY,CIH,XMN
KY,CKG,BSD
KY,CSX,CTU
KY,CSX,DIG
KY,CSX,JHG
KY,CSX,TAO
KY,CSX,TYN
KY,KMG,BSD
KY,KMG,DIG
KY,KMG,HKT
KY,KMG,HUZ
KY,KMG,LNJ
KY,KMG,LUM
KY,KMG,RGN
KY,KMG,SJW
KY,KMG,SYM
KY,KMG,TCZ
KY,KMG,UTP
KY,KMG,WMT
KY,KMG,WNZ
KY,KMG,YCU
KY,KMG,ZAT
KY,NKG,BSD
KY,NKG,WMT
KY,TCZ,KWE
KY,TCZ,NKG
KY,TCZ,XIY
KY,TCZ,ZUH
KY,TYN,CIH
KY,TYN,KWE
KY,TYN,NNG
KY,TYN,WUH
KY,TYN,XMN
L6,BKO,DSS
L6,CKY,BKO
L6,CKY,DSS
L6,CKY,FNA
L6,NDB,CMN
L6,NKC,DSS
L6,NKC,TUN
LA,AEP,FTE
LA,AEP,GRU
LA,ANF,CCP
LA,ASU,GRU
LA,BOG,CUN
LA,BOG,VCP
LA,CLO,CTG
LA,EZE,ASU
LA,EZE,BSB
LA,EZE,BRC
LA,EZE,IGR
LA,EZE,REC
LA,EZE,SSA
LA,EZE,USH
LA,FTE,USH
LA,GRU,TLV
LA,LIM,ANF
LA,LIM,ASU
LA,LIM,AYP
LA,LIM,BCN
LA,LIM,CLO
LA,LIM,CTG
LA,LIM,GIG
LA,LIM,JAE
LA,LIM,JAU
LA,LIM,MCO
LA,LIM,MDE
LA,LIM,MDZ
LA,LIM,MVD
LA,LIM,ROS
LA,LIM,SLA
LA,LIM,SJO
LA,LIM,TUC
LA,LIM,TYL
LA,MDE,ADZ
LA,MDE,BAQ
LA,MDE,CTG
LA,MDE,SMR
LA,MIA,UIO
LA,MPN,RGL
LA,PUQ,CCP
LA,PUQ,PNT
LA,SCL,BSB
LA,SCL,CUZ
LA,SCL,LAX
LA,SCL,LPB
LA,SCL,MEL
LA,SCL,MHC
LA,SCL,NQN
LA,SCL,POA
LA,SCL,ROS
LA,SCL,USH
LA,SCL,TUC
LA,SCL,VVI
LA,SCL,ZAL
LG,LUX,HAM
LH,ABV,PHC
LH,BAH,RUH
LH,FRA,AGA
LH,FRA,ALC
LH,FRA,BOD
LH,FRA,BRI
LH,FRA,BZG
LH,FRA,CLJ
LH,FRA,CPT
LH,FRA,CTA
LH,FRA,FNC
LH,FRA,GLA
LH,FRA,GOA
LH,FRA,KEF
LH,FRA,KIV
LH,FRA,LUX
LH,FRA,NBO
LH,FRA,PAD
LH,FRA,PNA
LH,FRA,PTY
LH,FRA,RAK
LH,FRA,SAN
LH,FRA,SCQ
LH,FRA,SJO
LH,FRA,SVQ
LH,FRA,TAO
LH,FRA,TIA
LH,FRA,TPA
LH,FRA,TRS
LH,FRA,TSR
LH,MUC,ALC
LH,MUC,DEB
LH,MUC,DEN
LH,MUC,EDI
LH,MUC,GRY
LH,MUC,HRG
LH,MUC,KIX
LH,MUC,KTW
LH,MUC,LCJ
LH,MUC,NCL
LH,MUC,NTE
LH,MUC,OPO
LH,MUC,RAK
LH,MUC,RZE
LH,MUC,SIN
LH,MUC,SVQ
LH,MUC,SXB
LH,MUC,TLL
LH,SSG,LOS
LI,ANU,POS
LI,ANU,STT
LI,BGI,POS
LI,BGI,PTP
LI,EIS,SKB
LI,POS,OGL
LJ,CJU,CJJ
LJ,CJU,KWJ
LJ,CJU,PUS
LJ,CJU,XIY
LJ,ICN,BKI
LJ,ICN,DAD
LJ,ICN,FUK
LJ,ICN,HAN
LJ,ICN,JHB
LJ,ICN,KIX
LJ,ICN,KKJ
LJ,ICN,KLO
LJ,ICN,NRT
LJ,ICN,TPE
LJ,PUS,BKK
LJ,PUS,CEB
LJ,PUS,CRK
LJ,PUS,DAD
LJ,PUS,GUM
LJ,PUS,KIX
LJ,PUS,KKJ
LJ,PUS,OKA
LK,VTE,LPQ
LK,VTE,LXG
LK,VTE,NEU
LK,VTE,ODY
LK,VTE,PCQ
LK,VTE,PKZ
LK,VTE,XKH
LK,XKH,LPQ
LM,ABZ,BRS
LM,ABZ,EBJ
LM,ABZ,EMA
LM,ABZ,HAU
LM,ABZ,NCL
LM,ABZ,OSL
LM,ABZ,SEN
LM,BOH,GCI
LM,BOH,JER
LM,CAX,BHD
LM,CAX,DUB
LM,CAX,SEN
LM,DND,STN
LM,EDI,BGO
LM,EDI,ILY
LM,EDI,IOM
LM,EDI,NWI
LM,EDI,SVG
LM,EDI,WIC
LM,EMA,BRU
LM,EMA,INV
LM,GLA,BEB
LM,GLA,BRR
LM,GLA,CAL
LM,GLA,CFN
LM,GLA,DUS
LM,GLA,LDY
LM,GLA,ILY
LM,GLA,TRE
LM,INV,DUB
LM,INV,KOI
LM,INV,MAN
LM,INV,SYY
LM,KOI,ABZ
LM,KOI,EDI
LM,KOI,GLA
LM,LSI,ABZ
LM,LSI,EDI
LM,LSI,GLA
LM,LSI,KOI
LM,LDY,MAN
LM,LDY,SEN
LM,NCL,BRU
LM,NCL,SVG
LM,NWI,MAN
LM,SYY,BEB
LM,SYY,EDI
LM,SYY,GLA
LN,BEN,SEB
LN,MJI,AMM
LN,MJI,GHT
LN,MJI,HBE
LN,MJI,IST
LN,MJI,MIR
LN,MJI,SFA
LN,MRA,IST
LO,AJR,ARN
LO,AJR,GEV
LO,BUD,ICN
LO,BUD,JFK
LO,BUD,LCY
LO,BUD,ORD
LO,GDN,KRK
LO,GDN,TLV
LO,KRK,BUD
LO,KRK,ORD
LO,KRK,SZY
LO,KRK,TLV
LO,LUZ,TLV
LO,RZE,TLV
LO,TLL,ARN
LO,TLL,BRU
LO,TLL,CPH
LO,TLL,KBP
LO,TLL,VIE
LO,TLL,VNO
LO,VNO,LCY
LO,WAW,BEY
LO,WAW,BLL
LO,WAW,BZG
LO,WAW,CLJ
LO,WAW,DBV
LO,WAW,DEL
LO,WAW,DME
LO,WAW,EWR
LO,WAW,GOT
LO,WAW,HAJ
LO,WAW,HRK
LO,WAW,ICN
LO,WAW,IEG
LO,WAW,IEV
LO,WAW,KGD
LO,WAW,KIV
LO,WAW,KUN
LO,WAW,KSC
LO,WAW,LAX
LO,WAW,LCY
LO,WAW,LUX
LO,WAW,LUZ
LO,WAW,MIA
LO,WAW,NUE
LO,WAW,NRT
LO,WAW,OSL
LO,WAW,OZH
LO,WAW,PKX
LO,WAW,SIN
LO,WAW,SKP
LO,WAW,STR
LO,WAW,TGD
LO,WAW,TSE
LO,WAW,TXL
LO,WAW,VCE
LO,WAW,ZAG
LO,WRO,TLV
LQ,KOS,CAN
LQ,KOS,CGO
LQ,KOS,CSX
LQ,KOS,FOC
LQ,KOS,KHN
LQ,KOS,KMG
LQ,KOS,KWE
LQ,KOS,MFM
LQ,KOS,SWA
LQ,KOS,XIY
LQ,MFM,ROR
LQ,PNH,BKK
LQ,PNH,HKG
LQ,PNH,KOS
LQ,REP,CSX
LQ,REP,CTU
LQ,REP,KOS
LQ,REP,NKG
LQ,REP,NNG
LQ,REP,PNH
LQ,REP,SJW
LQ,REP,TNA
LQ,REP,TYN
LQ,REP,WUH
LS,BHX,ACE
LS,BHX,AGP
LS,BHX,ALC
LS,BHX,AYT
LS,BHX,FAO
LS,BHX,FCO
LS,BHX,FNC
LS,BHX,FUE
LS,BHX,KRK
LS,BHX,LPA
LS,BHX,PFO
LS,BHX,PMI
LS,BHX,PRG
LS,BHX,TFS
LS,BFS,FNC
LS,BFS,FUE
LS,BFS,LPA
LS,EDI,ACE
LS,EDI,FNC
LS,EDI,FUE
LS,EDI,LPA
LS,EDI,TFS
LS,EMA,FUE
LS,GLA,AYT
LS,GLA,FNC
LS,GLA,KRK
LS,GLA,PRG
LS,LBA,KRK
LS,MAN,AYT
LS,MAN,KRK
LS,MAN,MLA
LS,NCL,FNC
LS,NCL,FUE
LS,STN,ACE
LS,STN,AGP
LS,STN,ALC
LS,STN,AYT
LS,STN,FAO
LS,STN,FNC
LS,STN,FUE
LS,STN,LCA
LS,STN,LPA
LS,STN,MLA
LS,STN,PFO
LS,STN,TFS
LT,HFE,ZUH
LT,HRB,CKG
LT,HRB,HFE
LV,ORY,EWR
LV,ORY,FDF
LV,ORY,PTP
LX,DXB,MCT
LX,GVA,DUB
LX,GVA,GOT
LX,GVA,VLC
LX,ZRH,BDS
LX,ZRH,BIO
LX,ZRH,BOD
LX,ZRH,BRE
LX,ZRH,DAR
LX,ZRH,DRS
LX,ZRH,GOT
LX,ZRH,GRZ
LX,ZRH,INI
LX,ZRH,KRK
LX,ZRH,LEJ
LX,ZRH,NAP
LX,ZRH,WRO
LY,TLV,BOS
LY,TLV,KRK
LY,TLV,LAS
LY,TLV,LIS
LY,TLV,MAN
LY,TLV,MIA
LY,TLV,NCE
LY,TLV,SFO
M0,ULN,HET
M0,ULN,HVD
M0,ULN,IKT
M0,ULN,ULO
M1,ATM,ITB
M1,ATM,STM
M1,MAO,BAZ
M1,MAO,CAF
M1,MAO,CIZ
M1,MAO,ITB
M1,MAO,LBR
M1,MAO,PIN
M1,MAO,SJL
M1,MAO,TFF
M1,MAO,TMT
M1,TFF,ERN
M1,TMT,PIN
M1,TMT,STM
M2,HAM,MHG
M2,TXL,MHG
M5,BFI,FRD
M5,BFI,SEA
M9,IEV,LWO
M9,IEV,ODS
M9,OZH,MSQ
MD,DZA,HAH
MD,RUN,CAN
ME,BEY,ABJ
ME,BEY,CPH
ME,BEY,MAD
MF,CGO,DLC
MF,CGQ,LYG
MF,CKG,HET
MF,CKG,KOW
MF,CKG,SHA
MF,CKG,SZX
MF,CKG,XIC
MF,CSX,BAV
MF,CSX,BFJ
MF,CSX,HLD
MF,CSX,INC
MF,CSX,LYG
MF,CSX,NAO
MF,CSX,NKG
MF,CSX,SGN
MF,CSX,SYX
MF,CSX,TNA
MF,CSX,TSN
MF,CSX,XNN
MF,CSX,WUT
MF,DLC,HET
MF,DLC,HFE
MF,DLC,NKG
MF,DLC,PVG
MF,FOC,BKI
MF,FOC,CDG
MF,FOC,CEB
MF,FOC,FUK
MF,FOC,HKG
MF,FOC,HNY
MF,FOC,HZG
MF,FOC,JFK
MF,FOC,KIX
MF,FOC,KOW
MF,FOC,LZH
MF,FOC,NRT
MF,FOC,SYD
MF,FOC,XFN
MF,HET,HLD
MF,HET,YIH
MF,HGH,BKK
MF,HGH,HGH
MF,HGH,KWL
MF,HGH,LHW
MF,HGH,LZH
MF,HGH,MEL
MF,HGH,MIG
MF,HGH,WMT
MF,HGH,ZUH
MF,HRB,HET
MF,HRB,LYG
MF,HRB,YNT
MF,JJN,CGO
MF,JJN,CKG
MF,JJN,CTU
MF,JJN,DVO
MF,JJN,HAK
MF,JJN,HIA
MF,JJN,KHH
MF,JJN,MNL
MF,JJN,NNG
MF,JJN,PVG
MF,JJN,TAO
MF,JJN,TNA
MF,JJN,TSN
MF,JJN,ZUH
MF,KMG,ZUH
MF,LHW,HNY
MF,LHW,KWE
MF,LJG,KWL
MF,LJG,ZUH
MF,NKG,YCU
MF,PEK,BKI
MF,PEK,SZX
MF,SZX,LZH
MF,SZX,SHA
MF,TAO,LAX
MF,TSN,CAN
MF,TSN,CGQ
MF,TSN,KWL
MF,TSN,LHW
MF,TSN,SHA
MF,TSN,URC
MF,TSN,XNN
MF,WUH,HET
MF,WUH,MIG
MF,WUH,NNG
MF,WUH,TYN
MF,WUH,WMT
MF,WUH,XNN
MF,XIY,GYU
MF,XIY,UYN
MF,XMN,AMS
MF,XMN,BKI
MF,XMN,CEB
MF,XMN,DPS
MF,XMN,FOC
MF,XMN,HRB
MF,XMN,INC
MF,XMN,KIX
MF,XMN,LAX
MF,XMN,LYG
MF,XMN,LZH
MF,XMN,MEL
MF,XMN,MNL
MF,XMN,NRT
MF,XMN,PNH
MF,XMN,REP
MF,XMN,RGN
MF,XMN,SGN
MF,XMN,SYD
MF,XMN,WDS
MF,XMN,WMT
MF,XMN,YNT
MF,XMN,YVR
MG,ULN,HKG
MH,BBN,BKM
MH,BBN,LGL
MH,BBN,ODN
MH,BKI,LMN
MH,BTU,MKM
MH,KCH,LMN
MH,KUL,BPN
MH,KUL,CKG
MH,KUL,HAK
MH,KUL,KNO
MH,KUL,NKG
MH,KUL,SUB
MH,KUL,UPG
MH,LWY,LMN
MH,MKM,SBW
MH,MKM,TGC
MI,SIN,CMB
MI,SIN,CNS
MI,SIN,DPS
MI,SIN,HIJ
MI,SIN,KNO
MI,SIN,MLE
MJ,TBS,TLV
MK,DAR,NBO
MK,MRU,DAR
MK,MRU,GVA
MK,MRU,MAA
MK,MRU,SIN
MM,CTS,FUK
MM,CTS,SDJ
MM,CTS,TPE
MM,FUK,TPE
MM,KIX,ASJ
MM,KIX,KIJ
MM,KIX,KMI
MM,KIX,KUH
MM,KIX,PVG
MM,HND,ICN
MM,HND,PVG
MM,HND,TPE
MM,NRT,ASJ
MM,NRT,CTS
MM,NRT,FUK
MM,NRT,KHH
MM,NRT,OKA
MM,NRT,TPE
MM,OKA,BKK
MM,OKA,FUK
MM,OKA,HKG
MM,OKA,KHH
MM,OKA,ICN
MM,SDJ,TPE
MO,YTH,YGT
MR,LTI,ULZ
MR,MXV,HVD
MR,MXV,ULO
MR,ULG,HVD
MR,ULG,ULO
MR,ULN,ULO
MR,ULN,UUD
MR,UUD,NZH
MS,ABV,KAN
MS,BKK,HKG
MS,CAI,NDJ
MS,CAI,NRT
MS,NBO,DAR
MS,SSH,BGW
MS,SSH,HRG
MU,CAN,BKK
MU,CAN,CTU
MU,CAN,CZX
MU,CAN,PEK
MU,CAN,WEH
MU,CAN,YIH
MU,CGO,WNZ
MU,CGQ,DSN
MU,CGQ,TNA
MU,CGQ,TYN
MU,CGQ,WEH
MU,CGQ,YNT
MU,CKG,AEB
MU,CKG,LJG
MU,CKG,WUH
MU,CKG,ZHA
MU,CSX,BHY
MU,CSX,FOC
MU,CSX,HAK
MU,CSX,SIN
MU,CSX,YNT
MU,CSX,ZUH
MU,CTU,CGD
MU,CTU,HKT
MU,CTU,KLO
MU,CTU,LUM
MU,CTU,LZH
MU,CTU,SHE
MU,CTU,TCZ
MU,CTU,UYN
MU,CTU,WDS
MU,CTU,WNZ
MU,CTU,YIH
MU,CTU,YUS
MU,CTU,ZHA
MU,CZX,KMG
MU,CZX,TPE
MU,DLC,DSN
MU,DLC,KIX
MU,DLC,KWE
MU,DLC,NDG
MU,DLC,NGB
MU,DLC,SWA
MU,DLC,TNH
MU,DLC,WUX
MU,DLC,XUZ
MU,DLC,YNT
MU,DLU,CSX
MU,DLU,LZO
MU,DLU,NKG
MU,DLU,PEK
MU,DLU,WUH
MU,DNH,JGN
MU,DSN,FUG
MU,DSN,LZO
MU,DSN,LYA
MU,DSN,TNA
MU,DSN,WUH
MU,DSN,YNT
MU,FOC,TYN
MU,FOC,WDS
MU,FOC,WUH
MU,HAK,HFE
MU,HAK,LZH
MU,HAK,TYN
MU,HAK,XIY
MU,HDG,BAV
MU,HET,KMG
MU,HET,LYA
MU,HET,LYG
MU,HET,YNT
MU,HFE,BKK
MU,HFE,HRB
MU,HFE,INC
MU,HFE,LHW
MU,HFE,MIG
MU,HFE,NNG
MU,HFE,TYN
MU,HFE,URC
MU,HFE,WEH
MU,HFE,XNN
MU,HGH,BAR
MU,HGH,BSD
MU,HGH,CGD
MU,HGH,DSN
MU,HGH,ENY
MU,HGH,FSZ
MU,HGH,JJN
MU,HGH,KIX
MU,HGH,NBS
MU,HGH,OKA
MU,HGH,SYD
MU,HGH,ZHA
MU,HRB,DLC
MU,HRB,HEK
MU,HRB,NKG
MU,HRB,SQD
MU,HRB,TSN
MU,HRB,YKH
MU,HRB,UYN
MU,ICN,YNZ
MU,INC,CKG
MU,INC,CTU
MU,INC,JGN
MU,INC,TYN
MU,INC,WUH
MU,JHG,LNJ
MU,KHN,LHW
MU,KHN,SWA
MU,KHN,TNA
MU,KHN,XUZ
MU,KHN,YNT
MU,KHN,YNZ
MU,KMG,ACX
MU,KMG,CDG
MU,KMG,CWJ
MU,KMG,HAN
MU,KMG,HDG
MU,KMG,HIA
MU,KMG,JGS
MU,KMG,JJN
MU,KMG,JMJ
MU,KMG,LPF
MU,KMG,LPQ
MU,KMG,LZH
MU,KMG,PNH
MU,KMG,SGN
MU,KMG,SQD
MU,KMG,SWA
MU,KMG,SYD
MU,KMG,TEN
MU,KMG,WUX
MU,KMG,YIW
MU,KMG,ZHA
MU,KWE,CGD
MU,KWE,ENH
MU,KWE,NGB
MU,KWL,AQG
MU,KWL,NGB
MU,KWL,SYX
MU,LHW,BAR
MU,LHW,BKK
MU,LHW,CGO
MU,LHW,CSX
MU,LHW,DNH
MU,LHW,DSN
MU,LHW,HGH
MU,LHW,KWE
MU,LHW,LLV
MU,LHW,SYX
MU,LHW,TPE
MU,LHW,WUX
MU,LJG,TPE
MU,LZH,HGH
MU,LZH,NKG
MU,LZH,WNZ
MU,NGB,ACX
MU,NGB,FSZ
MU,NGB,KIX
MU,NGB,LYA
MU,NGB,LZH
MU,NGB,LZO
MU,NGB,SWA
MU,NGB,WEH
MU,NGB,YCU
MU,NGB,YNJ
MU,NGB,ZUH
MU,NKG,BKK
MU,NKG,CTS
MU,NKG,HKT
MU,NKG,JGS
MU,NKG,LAX
