Name,City,ISO-3166,Country,IATA,Latitude,Longitude,Key,Hex
Medicine Hat Airport,Medicine Hat,CA,Canada,YXH,50.0189,-110.721,1213,04BD
Fort St John Airport,Fort Saint John,CA,Canada,YXJ,56.2381,-120.74,1214,04BE
Rimouski Airport,Rimouski,CA,Canada,YXK,48.4781,-68.4969,1215,04BF
Sioux Lookout Airport,Sioux Lookout,CA,Canada,YXL,50.1139,-91.9053,1216,04C0
Whale Cove Airport,Whale Cove,CA,Canada,YXN,62.24,-92.5981,1217,04C1
Pangnirtung Airport,Pangnirtung,CA,Canada,YXP,66.145,-65.7136,1218,04C2
Beaver Creek Airport,Beaver Creek,CA,Canada,YXQ,62.4103,-140.867,1219,04C3
Earlton (Timiskaming Regional) Airport,Earlton,CA,Canada,YXR,47.6974,-79.8473,1220,04C4
Prince George Airport,Prince George,CA,Canada,YXS,53.8894,-122.679,1221,04C5
Northwest Regional Airport Terrace-Kitimat,Terrace,CA,Canada,YXT,54.4685,-128.576,1222,04C6
London Airport,London,CA,Canada,YXU,43.0356,-81.1539,1223,04C7
Abbotsford Airport,Abbotsford,CA,Canada,YXX,49.0253,-122.361,1224,04C8
Whitehorse / Erik Nielsen International Airport,Whitehorse,CA,Canada,YXY,60.7096,-135.067,1225,04C9
Wawa Airport,Wawa,CA,Canada,YXZ,47.9667,-84.7867,1226,04CA
North Bay Jack Garland Airport,North Bay,CA,Canada,YYB,46.3636,-79.4228,1227,04CB
Calgary International Airport,Calgary,CA,Canada,YYC,51.1139,-114.02,1228,04CC
Smithers Airport,Smithers,CA,Canada,YYD,54.8247,-127.183,1229,04CD
Fort Nelson Airport,Fort Nelson,CA,Canada,YYE,58.8364,-122.597,1230,04CE
Penticton Airport,Penticton,CA,Canada,YYF,49.4631,-119.602,1231,04CF
Charlottetown Airport,Charlottetown,CA,Canada,YYG,46.29,-63.1211,1232,04D0
Taloyoak Airport,Spence Bay,CA,Canada,YYH,69.5467,-93.5767,1233,04D1
Victoria International Airport,Victoria,CA,Canada,YYJ,48.6469,-123.426,1234,04D2
Lynn Lake Airport,Lynn Lake,CA,Canada,YYL,56.8639,-101.076,1235,04D3
Swift Current Airport,Swift Current,CA,Canada,YYN,50.2919,-107.691,1236,04D4
Churchill Airport,Churchill,CA,Canada,YYQ,58.7392,-94.065,1237,04D5
Goose Bay Airport,Goose Bay,CA,Canada,YYR,53.3192,-60.4258,1238,04D6
St. John's International Airport,St. John's,CA,Canada,YYT,47.6186,-52.7519,1239,04D7
Kapuskasing Airport,Kapuskasing,CA,Canada,YYU,49.4139,-82.4675,1240,04D8
Armstrong Airport,Armstrong,CA,Canada,YYW,50.2903,-88.9097,1241,04D9
Mont Joli Airport,Mont Joli,CA,Canada,YYY,48.6086,-68.2081,1242,04DA
Lester B. Pearson International Airport,Toronto,CA,Canada,YYZ,43.6772,-79.6306,1243,04DB
Downsview Airport,Toronto,CA,Canada,YZD,43.7425,-79.4656,1244,04DC
Gore Bay Manitoulin Airport,Gore Bay,CA,Canada,YZE,45.8853,-82.5678,1245,04DD
Yellowknife Airport,Yellowknife,CA,Canada,YZF,62.4628,-114.44,1246,04DE
Salluit Airport,Salluit,CA,Canada,YZG,62.1794,-75.6672,1247,04DF
Slave Lake Airport,Slave Lake,CA,Canada,YZH,55.2931,-114.777,1248,04E0
Sandspit Airport,Sandspit,CA,Canada,YZP,53.2543,-131.814,1249,04E1
Chris Hadfield Airport,Sarnia,CA,Canada,YZR,42.9994,-82.3089,1250,04E2
Coral Harbour Airport,Coral Harbour,CA,Canada,YZS,64.1933,-83.3594,1251,04E3
Port Hardy Airport,Port Hardy,CA,Canada,YZT,50.6806,-127.367,1252,04E4
Whitecourt Airport,Whitecourt,CA,Canada,YZU,54.1439,-115.787,1253,04E5
Sept-Îles Airport,Sept-iles,CA,Canada,YZV,50.2233,-66.2656,1254,04E6
Teslin Airport,Teslin,CA,Canada,YZW,60.1728,-132.743,1255,04E7
CFB Greenwood,Greenwood,CA,Canada,YZX,44.9844,-64.9169,1256,04E8
Trail Airport,Trail,CA,Canada,YZZ,49.0556,-117.609,1257,04E9
York Landing Airport,York Landing,CA,Canada,ZAC,56.0894,-96.0892,1258,04EA
Bathurst Airport,Bathurst,CA,Canada,ZBF,47.6297,-65.7389,1259,04EB
Bromont (Roland Desourdy) Airport,Bromont,CA,Canada,ZBM,45.2908,-72.7414,1260,04EC
Bella Bella (Campbell Island) Airport,Bella Bella,CA,Canada,ZEL,52.185,-128.1567,1261,04ED
Eastmain River Airport,Eastmain River,CA,Canada,ZEM,52.2264,-78.5225,1262,04EE
Faro Airport,Faro,CA,Canada,ZFA,62.2075,-133.376,1263,04EF
Fond-Du-Lac Airport,Fond-Du-Lac,CA,Canada,ZFD,59.3344,-107.182,1264,04F0
Fort Mcpherson Airport,Fort Mcpherson,CA,Canada,ZFM,67.4075,-134.861,1265,04F1
Tulita Airport,Tulita,CA,Canada,ZFN,64.9097,-125.573,1266,04F2
Grand Forks Airport,Grand Forks,CA,Canada,ZGF,49.0156,-118.431,1267,04F3
Gods River Airport,Gods River,CA,Canada,ZGI,54.8397,-94.0786,1268,04F4
Little Grand Rapids Airport,Little Grand Rapids,CA,Canada,ZGR,52.0456,-95.4658,1269,04F5
La Romaine Airport,La Romaine,CA,Canada,ZGS,50.2597,-60.6794,1270,04F6
Jenpeg Airport,Jenpeg,CA,Canada,ZJG,54.5189,-98.0461,1271,04F7
Swan River Airport,Swan River,CA,Canada,ZJN,52.1206,-101.236,1272,04F8
Kashechewan Airport,Kashechewan,CA,Canada,ZKE,52.2825,-81.6778,1273,04F9
Kegaska Airport,Kegaska,CA,Canada,ZKG,50.1958,-61.2658,1274,04FA
La Tabatière Airport,La Tabatière,CA,Canada,ZLT,50.8308,-58.9756,1275,04FB
South Cariboo Region / 108 Mile Airport,108 Mile Ranch,CA,Canada,ZMH,51.7361,-121.333,1276,04FC
Masset Airport,Masset,CA,Canada,ZMT,54.0275,-132.125,1277,04FD
Nanaimo Harbour Water Airport,Nanaimo,CA,Canada,ZNA,49.1833,-123.95,1278,04FE
Sachigo Lake Airport,Sachigo Lake,CA,Canada,ZPB,53.8911,-92.1964,1279,04FF
Round Lake (Weagamow Lake) Airport,Round Lake,CA,Canada,ZRJ,52.9436,-91.3128,1280,0500
Sandy Lake Airport,Sandy Lake,CA,Canada,ZSJ,53.0642,-93.3444,1281,0501
Stewart Airport,Stewart,CA,Canada,ZST,55.9354,-129.9824,1282,0502
Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,CA,Canada,ZSW,54.3333,-130.283,1283,0503
Tête-à-la-Baleine Airport,Tête-à-la-Baleine,CA,Canada,ZTB,50.6744,-59.3836,1284,0504
Shamattawa Airport,Shamattawa,CA,Canada,ZTM,55.8656,-92.0814,1285,0505
Ignace Municipal Airport,Ignace,CA,Canada,ZUC,49.4297,-91.7178,1286,0506
Churchill Falls Airport,Churchill Falls,CA,Canada,ZUM,53.5619,-64.1064,1287,0507
Wollaston Lake Airport,Wollaston Lake,CA,Canada,ZWL,58.1069,-103.172,1288,0508
Cocos (Keeling) Islands Airport,Cocos Keeling Island,CC,Cocos (Keeling) Islands,CCK,-12.1883,96.8339,1289,0509
Gbadolite Airport,Gbadolite,CD,DR Congo,BDT,4.2532,20.9753,1290,050A
Bukavu Kavumu Airport,Bukavu/kavumu,CD,DR Congo,BKY,-2.309,28.8088,1291,050B
Bumbar Airport,Bumba,CD,DR Congo,BMB,2.1828,22.4817,1292,050C
Boende Airport,Boende,CD,DR Congo,BNB,-0.217,20.85,1293,050D
Beni Airport,Beni,CD,DR Congo,BNC,0.575,29.4739,1294,050E
Boma Airport,Boma,CD,DR Congo,BOA,-5.854,13.064,1295,050F
Basankusu Airport,Basankusu,CD,DR Congo,BSU,1.2247,19.7889,1296,0510
Bunia Airport,Bunia,CD,DR Congo,BUX,1.5657,30.2208,1297,0511
Buta Zega Airport,Buta Zega,CD,DR Congo,BZU,2.8184,24.7937,1298,0512
Lubumbashi International Airport,Lubumashi,CD,DR Congo,FBM,-11.5913,27.5309,1299,0513
Bandundu Airport,Bandoundu,CD,DR Congo,FDU,-3.3113,17.3817,1300,0514
Ndjili International Airport,Kinshasa,CD,DR Congo,FIH,-4.3858,15.4446,1301,0515
Bangoka International Airport,Kisangani,CD,DR Congo,FKI,0.4816,25.338,1302,0516
Kalemie Airport,Kalemie,CD,DR Congo,FMI,-5.8756,29.25,1303,0517
Owando Airport,Owando,CD,DR Congo,FTX,-0.5314,15.9501,1304,0518
Gemena Airport,Gemena,CD,DR Congo,GMA,3.2354,19.7713,1305,0519
Goma International Airport,Goma,CD,DR Congo,GOM,-1.6708,29.2385,1306,051A
Ikela Airport,Ikela,CD,DR Congo,IKL,-1.0481,23.3725,1307,051B
Inongo Airport,Inongo,CD,DR Congo,INO,-1.9472,18.2858,1308,051C
Matari Airport,Isiro,CD,DR Congo,IRP,2.8276,27.5883,1309,051D
Tunta Airport,Kabinda,CD,DR Congo,KBN,-6.133,24.483,1310,051E
Kananga Airport,Kananga,CD,DR Congo,KGA,-5.9001,22.4692,1311,051F
Kikwit Airport,Kikwit,CD,DR Congo,KKW,-5.0358,18.7856,1312,0520
Kotakoli Airport,Kotakoli,CD,DR Congo,KLI,4.1576,21.6509,1313,0521
Kamina Base Airport,Kamina Base,CD,DR Congo,KMN,-8.642,25.2529,1314,0522
Kindu Airport,Kindu,CD,DR Congo,KND,-2.9192,25.9154,1315,0523
Kongolo Airport,Kongolo,CD,DR Congo,KOO,-5.3944,26.99,1316,0524
Basango Mboliasa Airport,Kiri,CD,DR Congo,KRZ,-1.435,19.024,1317,0525
Kolwezi Airport,Kolwezi,CD,DR Congo,KWZ,-10.7659,25.5057,1318,0526
Lisala Airport,Lisala,CD,DR Congo,LIQ,2.1707,21.4969,1319,0527
Lodja Airport,Lodja,CD,DR Congo,LJA,-3.417,23.45,1320,0528
Tshimpi Airport,Matadi,CD,DR Congo,MAT,-5.7996,13.4404,1321,0529
Mbandaka Airport,Mbandaka,CD,DR Congo,MDK,0.0226,18.2887,1322,052A
Mbuji Mayi Airport,Mbuji-mayi,CD,DR Congo,MJM,-6.1212,23.569,1323,052B
Muanda Airport,Muanda,CD,DR Congo,MNB,-5.9309,12.3518,1324,052C
Nioki Airport,Nioki,CD,DR Congo,NIO,-2.7175,17.6847,1325,052D
Ndolo Airport,Kinshasa,CD,DR Congo,NLO,-4.3267,15.3275,1326,052E
Ouesso Airport,Ouesso,CD,DR Congo,OUE,1.616,16.0379,1327,052F
Ilebo Airport,Ilebo,CD,DR Congo,PFR,-4.3299,20.5901,1328,0530
Tshikapa Airport,Tshikapa,CD,DR Congo,TSH,-6.4383,20.7947,1329,0531
Berbérati Airport,Berberati,CF,Central African Republic,BBT,4.2216,15.7864,1330,0532
Bangui M'Poko International Airport,Bangui,CF,Central African Republic,BGF,4.3985,18.5188,1331,0533
Maya-Maya Airport,Brazzaville,CG,Republic of the Congo,BZV,-4.2517,15.253,1332,0534
Ngot Nzoungou Airport,Loubomo,CG,Republic of the Congo,DIS,-4.2064,12.6599,1333,0535
Impfondo Airport,Impfondo,CG,Republic of the Congo,ION,1.617,18.067,1334,0536
Oyo Ollombo Airport,Oyo,CG,Republic of the Congo,OLL,-1.2267,15.91,1335,0537
Pointe Noire Airport,Pointe-noire,CG,Republic of the Congo,PNR,-4.816,11.8866,1336,0538
Ezhou Huahu Airport,Ezhou,CH,China,EHU,30.3429,115.0296,1337,0539
St Gallen Altenrhein Airport,Altenrhein,CH,Switzerland,ACH,47.485,9.5608,1338,053A
Bern Belp Airport,Bern,CH,Switzerland,BRN,46.9141,7.4971,1339,053B
Buochs Airport,Buochs,CH,Switzerland,BXO,46.9744,8.3969,1340,053C
Emmen Air Base,Emmen,CH,Switzerland,EML,47.0924,8.3052,1341,053D
Geneva Cointrin International Airport,Geneva,CH,Switzerland,GVA,46.2381,6.109,1342,053E
Lugano Airport,Lugano,CH,Switzerland,LUG,46.0043,8.9106,1343,053F
Lausanne-Blécherette Airport,Lausanne,CH,Switzerland,QLS,46.5453,6.6167,1344,0540
Neuchatel Airport,Neuchatel,CH,Switzerland,QNC,46.9575,6.8647,1345,0541
La Chaux-de-Fonds Les Eplatures Airport ,La Chaux-de-Fonds,CH,Switzerland,QYC,47.0839,6.7928,1346,0542
Fribourg Ecuvillens Airport,Ecuvillens,CH,Switzerland,QYE,46.755,7.0761,1347,0543
Grenchen Airport,Grenchen,CH,Switzerland,QYG,47.1816,7.4172,1348,0544
Saanen Gstaad Airport,Saanen/Gstaad,CH,Switzerland,QYK,46.4875,7.2508,1349,0545
Lausanne-Blécherette Airport,Lausanne,CH,Switzerland,QYL,46.5453,6.6167,1350,0546
Locarno Airport,Locarno,CH,Switzerland,QYZ,46.1608,8.8786,1351,0547
Sion Airport,Sion,CH,Switzerland,SIR,46.2196,7.3268,1352,0548
Samedan Airport,Samedan,CH,Switzerland,SMV,46.5341,9.8841,1353,0549
Payerne Airport,Payerne,CH,Switzerland,VIP,46.8433,6.915,1354,054A
Grenchen Airport,Grenchen,CH,Switzerland,ZHI,47.1816,7.4172,1355,054B
Interlaken Air Base,Interlaken,CH,Switzerland,ZIN,46.6766,7.8791,1356,054C
Locarno Airport,Locarno,CH,Switzerland,ZJI,46.1608,8.8786,1357,054D
Zürich Airport,Zurich,CH,Switzerland,ZRH,47.4647,8.5492,1358,054E
Port Bouet Airport,Abidjan,CI,Cote d'Ivoire,ABJ,5.2614,-3.9263,1359,054F
Yamoussoukro Airport,Yamoussoukro,CI,Cote d'Ivoire,ASK,6.9032,-5.3656,1360,0550
Bouaké Airport,Bouake,CI,Cote d'Ivoire,BYK,7.7388,-5.0737,1361,0551
Daloa Airport,Daloa,CI,Cote d'Ivoire,DJO,6.7928,-6.4732,1362,0552
Korhogo Airport,Korhogo,CI,Cote d'Ivoire,HGO,9.3872,-5.5567,1363,0553
Odienne Airport,Odienne,CI,Cote d'Ivoire,KEO,9.5,-7.567,1364,0554
Man Airport,Man,CI,Cote d'Ivoire,MJC,7.2721,-7.5874,1365,0555
San Pedro Airport,San Pedro,CI,Cote d'Ivoire,SPY,4.7467,-6.6608,1366,0556
Aitutaki Airport,Aitutaki,CK,Cook Islands,AIT,-18.8309,-159.764,1367,0557
Enua Airport,Atiu Island,CK,Cook Islands,AIU,-19.9678,-158.119,1368,0558
Mangaia Island Airport,Mangaia Island,CK,Cook Islands,MGS,-21.896,-157.9067,1369,0559
Manihiki Island Airport,Manihiki Island,CK,Cook Islands,MHX,-10.3767,-161.002,1370,055A
Mitiaro Island Airport,Mitiaro Island,CK,Cook Islands,MOI,-19.8425,-157.703,1371,055B
Mauke Airport,Mauke Island,CK,Cook Islands,MUK,-20.1361,-157.345,1372,055C
Tongareva Airport,Penrhyn Island,CK,Cook Islands,PYE,-9.0144,-158.0324,1373,055D
Rarotonga International Airport,Avarua,CK,Cook Islands,RAR,-21.2027,-159.806,1374,055E
Andrés Sabella Gálvez International Airport,Antofagasta,CL,Chile,ANF,-23.4445,-70.4451,1375,055F
Chacalluta Airport,Arica,CL,Chile,ARI,-18.3485,-70.3387,1376,0560
Balmaceda Airport,Balmaceda,CL,Chile,BBA,-45.9161,-71.6895,1377,0561
Chile Chico Airport,Chile Chico,CL,Chile,CCH,-46.5833,-71.6874,1378,0562
Carriel Sur Airport,Concepcion,CL,Chile,CCP,-36.7727,-73.0631,1379,0563
El Loa Airport,Calama,CL,Chile,CJC,-22.4982,-68.9036,1380,0564
Chañaral Airport,Chañaral,CL,Chile,CNR,-26.3325,-70.6073,1381,0565
Desierto de Atacama Airport,Copiapo,CL,Chile,CPO,-27.2612,-70.7792,1382,0566
Pampa Guanaco Airport,Camer�n,CL,Chile,DPB,-54.05,-68.8083,1383,0567
Ricardo García Posada Airport,El Salvador,CL,Chile,ESR,-26.3111,-69.7652,1384,0568
Futaleufú Airport,Futaleufu,CL,Chile,FFU,-43.1892,-71.8511,1385,0569
Teniente Vidal Airport,Coyhaique,CL,Chile,GXQ,-45.5942,-72.1061,1386,056A
Mataveri Airport,Easter Island,CL,Chile,IPC,-27.1648,-109.422,1387,056B
Diego Aracena Airport,Iquique,CL,Chile,IQQ,-20.5352,-70.1813,1388,056C
Viña del mar Airport,Vina del Mar,CL,Chile,KNA,-32.9496,-71.4786,1389,056D
La Florida Airport,La Serena,CL,Chile,LSC,-29.9162,-71.1995,1390,056E
María Dolores Airport,Los Angeles,CL,Chile,LSQ,-37.4017,-72.4254,1391,056F
Mocopulli Airport,Castro,CL,Chile,MHC,-42.3404,-73.7157,1392,0570
El Tepual Airport,Puerto Montt,CL,Chile,PMC,-41.4389,-73.094,1393,0571
Tte. Julio Gallardo Airport,Puerto Natales,CL,Chile,PNT,-51.6715,-72.5284,1394,0572
Pdte. Carlos Ibañez del Campo Airport,Punta Arenas,CL,Chile,PUQ,-53.0026,-70.8546,1395,0573
Maquehue Airport,Temuco,CL,Chile,PZS,-38.7668,-72.6371,1396,0574
De La Independencia Airport,Rancagua,CL,Chile,QRC,-34.1737,-70.7757,1397,0575
Comodoro Arturo Merino Benítez International Airport,Santiago,CL,Chile,SCL,-33.393,-70.7858,1398,0576
Panguilemo Airport,Talca,CL,Chile,TLX,-35.3778,-71.6017,1399,0577
Barriles Airport,Tocopilla,CL,Chile,TOQ,-22.1411,-70.0629,1400,0578
Las Breas Airport,Taltal,CL,Chile,TTC,-25.5643,-70.3759,1401,0579
Vallenar Airport,Vallenar,CL,Chile,VLR,-28.5964,-70.756,1402,057A
Chaitén Airport,Chaiten,CL,Chile,WCH,-42.9328,-72.6991,1403,057B
Capitan Fuentes Martinez Airport Airport,Porvenir,CL,Chile,WPR,-53.2537,-70.3192,1404,057C
Guardiamarina Zañartu Airport,Puerto Williams,CL,Chile,WPU,-54.9311,-67.6263,1405,057D
Gral. Bernardo O´Higgins Airport,Chillan,CL,Chile,YAI,-36.5825,-72.0314,1406,057E
Pichoy Airport,Valdivia,CL,Chile,ZAL,-39.65,-73.0861,1407,057F
La Araucanía Airport,Temuco,CL,Chile,ZCO,-38.9259,-72.6515,1408,0580
Victoria Airport,Victoria,CL,Chile,ZIC,-38.2456,-72.3486,1409,0581
Cañal Bajo Carlos - Hott Siebert Airport,Osorno,CL,Chile,ZOS,-40.6112,-73.061,1410,0582
Pucón Airport,Pucon,CL,Chile,ZPC,-39.2928,-71.9159,1411,0583
Bafoussam Airport,Bafoussam,CM,Cameroon,BFX,5.5369,10.3546,1412,0584
Bamenda Airport,Bamenda,CM,Cameroon,BPC,6.0392,10.1226,1413,0585
Douala International Airport,Douala,CM,Cameroon,DLA,4.0061,9.7195,1414,0586
Foumban Nkounja Airport,Foumban,CM,Cameroon,FOM,5.6369,10.7508,1415,0587
Garoua International Airport,Garoua,CM,Cameroon,GOU,9.3359,13.3701,1416,0588
Salak Airport,Maroua,CM,Cameroon,MVR,10.4514,14.2574,1417,0589
N'Gaoundéré Airport,N'gaoundere,CM,Cameroon,NGE,7.357,13.5592,1418,058A
Yaoundé Nsimalen International Airport,Yaounde,CM,Cameroon,NSI,3.7226,11.5533,1419,058B
Tiko Airport,Tiko,CM,Cameroon,TKC,4.0892,9.3605,1420,058C
Yaoundé Airport,Yaounde,CM,Cameroon,YAO,3.836,11.5235,1421,058D
Altay Air Base,Altay,CN,China,AAT,47.7499,88.0858,1422,058E
Xingyi Airport,Xingyi,CN,China,ACX,25.0864,104.9594,1423,058F
Baise Youjiang Airport,Baise,CN,China,AEB,23.7206,106.96,1424,0590
Hongyuan Airport,Ngawa,CN,China,AHJ,32.5315,102.3522,1425,0591
Ankang Wulipu Airport,Ankang,CN,China,AKA,32.7081,108.931,1426,0592
Aksu Airport,Aksu,CN,China,AKU,41.2625,80.2917,1427,0593
Anshan Air Base,Anshan,CN,China,AOG,41.1053,122.854,1428,0594
Anqing Tianzhushan Airport,Anqing,CN,China,AQG,30.5822,117.05,1429,0595
Anshun Huangguoshu Airport,Anshun,CN,China,AVA,26.2606,105.8733,1430,0596
Alxa Left Banner Bayanhot Airport,Alxa Left Banner,CN,China,AXF,38.7483,105.5886,1431,0597
Qionghai Bo'ao Airport,Qionghai,CN,China,BAR,19.1382,110.4548,1432,0598
Baotou Airport,Baotou,CN,China,BAV,40.56,109.997,1433,0599
Bijie Feixiong Airport,Bijie,CN,China,BFJ,27.2671,105.4721,1434,059A
Bengbu Airport,Bengbu,CN,China,BFU,32.8477,117.3202,1435,059B
Beihai Airport,Beihai,CN,China,BHY,21.5394,109.294,1436,059C
Alashankou Bole (Bortala) airport,Bole,CN,China,BPL,44.895,82.3,1437,059D
Qamdo Bangda Airport,Bangda,CN,China,BPX,30.5536,97.1083,1438,059E
Baoshan Yunduan Airport,Baoshan,CN,China,BSD,25.0533,99.1683,1439,059F
Bazhong Enyang Airport,Bazhong,CN,China,BZX,31.7378,106.6428,1440,05A0
Guangzhou Baiyun International Airport,Guangzhou,CN,China,CAN,23.3924,113.299,1441,05A1
Chengde Puning Airport,Chengde,CN,China,CDE,41.1225,118.0739,1442,05A2
Changde Airport,Changde,CN,China,CGD,28.9189,111.64,1443,05A3
Zhengzhou Xinzheng International Airport,Zhengzhou,CN,China,CGO,34.5197,113.841,1444,05A4
Longjia Airport,Changchun,CN,China,CGQ,43.9962,125.685,1445,05A5
Chaoyang Airport,Chaoyang,CN,China,CHG,41.5381,120.435,1446,05A6
Chifeng Airport,Chifeng,CN,China,CIF,42.235,118.908,1447,05A7
Changzhi Airport,Changzhi,CN,China,CIH,36.2475,113.126,1448,05A8
Chongqing Jiangbei International Airport,Chongqing,CN,China,CKG,29.7192,106.642,1449,05A9
Changhai Airport,Changhai,CN,China,CNI,39.2667,122.6669,1450,05AA
Chongqing Xiannvshan Airport,Wulong,CN,China,CQW,29.4658,107.6922,1451,05AB
Changsha Huanghua International Airport,Changcha,CN,China,CSX,28.1892,113.22,1452,05AC
Chengdu Shuangliu International Airport,Chengdu,CN,China,CTU,30.5785,103.947,1453,05AD
Cangyuan Washan Airport,Cangyuan,CN,China,CWJ,23.2739,99.3736,1454,05AE
Changzhou Benniu Airport,Changzhou,CN,China,CZX,31.9197,119.779,1455,05AF
Datong Airport,Datong,CN,China,DAT,40.0603,113.482,1456,05B0
Dachuan Airport,Dazhou,CN,China,DAX,31.1302,107.4295,1457,05B1
Baicheng Chang'an Airport,Baicheng,CN,China,DBC,45.5053,123.0197,1458,05B2
Daocheng Yading Airport,Daocheng,CN,China,DCY,29.3231,100.0533,1459,05B3
Dandong Airport,Dandong,CN,China,DDG,40.0247,124.286,1460,05B4
Diqing Airport,Shangri-La,CN,China,DIG,27.7936,99.6772,1461,05B5
Zhoushuizi Airport,Dalian,CN,China,DLC,38.9657,121.539,1462,05B6
Dali Airport,Dali,CN,China,DLU,25.6494,100.319,1463,05B7
Dunhuang Airport,Dunhuang,CN,China,DNH,40.1611,94.8092,1464,05B8
Dongying Shengli Airport,Dongying,CN,China,DOY,37.5086,118.788,1465,05B9
Saertu Airport,Daqing,CN,China,DQA,46.7464,125.1406,1466,05BA
Ordos Ejin Horo Airport,Dongsheng,CN,China,DSN,39.49,109.8614,1467,05BB
Wudalianchi Dedu Airport,Wudalianchi,CN,China,DTU,48.445,126.133,1468,05BC
Xiangxi Biancheng Airport,Biancheng,CN,China,DXJ,28.495,109.5194,1469,05BD
Dayong Airport,Dayong,CN,China,DYG,29.1028,110.443,1470,05BE
Dazhou Jinya Airport,Dazhou,CN,China,DZH,31.0483,107.4361,1471,05BF
Ejin Banner-Taolai Airport,Ejin Banner,CN,China,EJN,42.0155,101.0005,1472,05C0
Enshi Airport,Enshi,CN,China,ENH,30.3203,109.485,1473,05C1
Yan'an Ershilipu Airport,Yan'an,CN,China,ENY,36.6369,109.554,1474,05C2
Erenhot Saiwusu International Airport,Erenhot,CN,China,ERL,43.4225,112.0967,1475,05C3
Fuzhou Changle International Airport,Fuzhou,CN,China,FOC,25.9351,119.663,1476,05C4
Fuyang Xiguan Airport,Fuyang,CN,China,FUG,32.8822,115.7344,1477,05C5
Foshan Shadi Airport,Foshan,CN,China,FUO,23.0833,113.07,1478,05C6
Dongji Aiport,Fuyuan,CN,China,FYJ,48.1995,134.3664,1479,05C7
Fuyun Koktokay Airport,Fuyun,CN,China,FYN,46.8042,89.512,1480,05C8
Golog Maqin Airport,Golog,CN,China,GMQ,34.4181,100.3011,1481,05C9
Golmud Airport,Golmud,CN,China,GOQ,36.4006,94.7861,1482,05CA
Gannan Xiahe Airport,Xiahe city,CN,China,GXH,34.8105,102.6447,1483,05CB
Guangyuan Airport,Guangyuan,CN,China,GYS,32.3911,105.702,1484,05CC
Guyuan Liupanshan Airport,Guyuan,CN,China,GYU,36.0789,106.2169,1485,05CD
Haikou Meilan International Airport,Haikou,CN,China,HAK,19.9349,110.459,1486,05CE
Haibei Qilian Airport,Qilian,CN,China,HBQ,38.0081,100.6447,1487,05CF
Hechi Jinchengjiang Airport,Hechi,CN,China,HCJ,24.805,107.6997,1488,05D0
Beihu Airport,Chenzhou,CN,China,HCZ,25.7533,112.8453,1489,05D1
Handan Airport,Handan,CN,China,HDG,36.5258,114.4256,1490,05D2
Heihe Airport,Heihe,CN,China,HEK,50.1716,127.3089,1491,05D3
Baita International Airport,Hohhot,CN,China,HET,40.8514,111.824,1492,05D4
Hefei Luogang International Airport,Hefei,CN,China,HFE,31.78,117.298,1493,05D5
Hangzhou Xiaoshan International Airport,Hangzhou,CN,China,HGH,30.2295,120.434,1494,05D6
Lianshui Airport,Huai An,CN,China,HIA,33.7908,119.125,1495,05D7
Zhijiang Airport,Zhijiang,CN,China,HJJ,27.4411,109.7,1496,05D8
Dongshan Airport,Hailar,CN,China,HLD,49.205,119.825,1497,05D9
Ulanhot Airport,Ulanhot,CN,China,HLH,46.1953,122.0083,1498,05DA
Hami Airport,Hami,CN,China,HMI,42.8414,93.6692,1499,05DB
Hengyang Nanyue Airport,Hengyang,CN,China,HNY,26.9053,112.628,1500,05DC
Shennongjia Hongping Airport,Shennongjia,CN,China,HPG,31.626,110.34,1501,05DD
Tashiku'ergan Hongqilafu Airport,Tashiku'ergan,CN,China,HQL,37.663,75.292,1502,05DE
Anyang Hongqiqu Airport,Anyang,CN,China,HQQ,35.8708,114.4619,1503,05DF
Taiping Airport,Harbin,CN,China,HRB,45.6234,126.25,1504,05E0
Shaoguan Danxia Airport,Shaoguan,CN,China,HSC,24.9786,113.4211,1505,05E1
Zhoushan Airport,Zhoushan,CN,China,HSN,29.9342,122.362,1506,05E2
Hotan Airport,Hotan,CN,China,HTN,37.0385,79.8649,1507,05E3
Huatugou Airport,Mengnai,CN,China,HTT,38.202,90.8415,1508,05E4
Holingol Huolinhe Airport,Holingol,CN,China,HUO,45.4872,119.4072,1509,05E5
Huizhou Airport,Huizhou,CN,China,HUZ,23.05,114.6,1510,05E6
Delingha Airport,Haixi,CN,China,HXD,37.1253,97.2687,1511,05E7
Huangyan Luqiao Airport,Huangyan,CN,China,HYN,28.5622,121.429,1512,05E8
Heze Mudan Airport,Heze,CN,China,HZA,35.2133,115.7364,1513,05E9
Hanzhong Chenggu Airport,Hanzhong,CN,China,HZG,33.1341,107.206,1514,05EA
Liping Airport,Liping,CN,China,HZH,26.3222,109.1499,1515,05EB
Yinchuan Hedong International Airport,Yinchuan,CN,China,INC,38.3217,106.3925,1516,05EC
Qiemo Yudu Airport,Qiemo,CN,China,IQM,38.2336,85.4656,1517,05ED
